prclient,prid,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,3883600409,3883600409,Carvela Women's Purse Black Synthetic Jessica,https://www.carvela.com/women/bags/jessica-purse-black-croc-print-carvela-3883600409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Jessica Purse is crafted from a black croc embossed leather alternative. There gold branding on the front and a gold zip around.&nbsp;10cm (H), 19cm (L), 2cm (D)Six interior card slotsInterior zipped compartmentMaterial: SyntheticStyle number: 3883600409","This Jessica Purse is crafted from a black croc embossed leather alternative. There gold branding on the front and a gold zip around.&nbsp;10cm (H), 19cm (L), 2cm (D)Six interior card slotsInterior zipped compartmentMaterial: SyntheticStyle number: 3883600409",29.00,29.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/8/3883600409_40.jpg?v=1&width=800,Women > Bags,WOMEN BAGS,24/08/2026,,FALSE,5045656969689,508,IN STOCK,,No Size,Black,,,5,TRUE,TRUE,FALSE
Carvela,5218130979,5218130979,Carvela Micro Maria Belt Bag - Dark Brown Synthetic Tote Bag,https://www.carvela.com/women/bags/crossbody-bags/maria-micro-belt-brown-synthetic-carvela-5218130979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Micro Maria Weave bag is a tote bag crafted from a dark brown leather alternative with a croc embossed belt detail around the top. There are patent leather alternative trims and luggage style tag on the front.14cm (H), 17cm (W), 9cm (D)Strap length: 121cmInterior central zipped pocketCan fit phones up to 7inchesFour gold feetInterior: Monogrammed interior liningExterior: SyntheticStyle number: 5218130979","The Micro Maria Weave bag is a tote bag crafted from a dark brown leather alternative with a croc embossed belt detail around the top. There are patent leather alternative trims and luggage style tag on the front.14cm (H), 17cm (W), 9cm (D)Strap length: 121cmInterior central zipped pocketCan fit phones up to 7inchesFour gold feetInterior: Monogrammed interior liningExterior: SyntheticStyle number: 5218130979",69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/2/5218130979_40.jpg?v=1&width=800,Women > Bags > Crossbody-bags,WOMEN BAGS,24/08/2026,,FALSE,5045658814321,110,IN STOCK,,No Size,Brown,,,131,TRUE,TRUE,FALSE
Carvela,5594766449,5594766449,Carvela Women's Tote Bag Gold Combination Marina Starfish,https://www.carvela.com/women/bags/shoulder-bags/marina-starfish-tote-gold-combination-raffia-carvela-5594766449?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Marina Starfish Tote Bag is crafted from a metallic gold raffia fabric which is embellished with crystal starfish on the front.28cm (H), 29cm (L), 10cm (D)Strap length: 54cmInterior zip lining pocketCan fit laptops up to 14inchesMaterial: RaffiaStyle number: 5594766449","This Marina Starfish Tote Bag is crafted from a metallic gold raffia fabric which is embellished with crystal starfish on the front.28cm (H), 29cm (L), 10cm (D)Strap length: 54cmInterior zip lining pocketCan fit laptops up to 14inchesMaterial: RaffiaStyle number: 5594766449",139.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5594766449_40.jpg?v=1&width=800,Women > Bags > Shoulder-bags,WOMEN BAGS,24/08/2026,,TRUE,5045659487944,86,IN STOCK,,No Size,Metallic,,,149,TRUE,TRUE,FALSE
Carvela,5593666069,5593666069,Carvela Women's Clutch Bag Gold Combination Spiral Envelope,https://www.carvela.com/women/bags/clutch-bags/spiral-envelope-clutch-gold-combination-fabric-other-carvela-5593666069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Spiral Envelope Clutch Bag is crafted from a leopard printed fabric with gold details. The clasp is accented with gold branding.&nbsp;13cm (H), 23cm (L), 4cm (D)Strap length: 82cmOptional cross body strapCan fit phones up to 6inchesMaterial: Leather alternativeStyle number: 5593666069","This Spiral Envelope Clutch Bag is crafted from a leopard printed fabric with gold details. The clasp is accented with gold branding.&nbsp;13cm (H), 23cm (L), 4cm (D)Strap length: 82cmOptional cross body strapCan fit phones up to 6inchesMaterial: Leather alternativeStyle number: 5593666069",99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/5/5593666069_40.jpg?v=1&width=800,Women > Bags > Clutch-bags,WOMEN BAGS,24/08/2026,,FALSE,5045659732372,63,IN STOCK,,No Size,Metallic,,,167,TRUE,TRUE,FALSE
Carvela,4611910979,4611910979,Carvela Women's tote Bag White Synthetic Maria,https://www.carvela.com/women/bags/tote-bags/maria-micro-weave-white-synthetic-carvela-4611910979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Maria Micro&nbsp;,Maria Micro&nbsp;,69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/4/6/4611910979_40.jpg?v=1&width=800,Women > Bags > Tote-bags,WOMEN BAGS,24/08/2026,,FALSE,5045659779629,15,IN STOCK,,No Size,White,,,202,TRUE,TRUE,FALSE
Carvela,5685548979,5685548979,Carvela Women's Tote Bag Camel Synthetic Antionia,https://www.carvela.com/women/bags/tote-bags/antionia-weave-tote-camel-synthetic-carvela-5685548979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Antonia Weave Tote bag arrives in a camel woven style. There are gold branding details seen across the bag.25cm (H), 35cm (L), 12cm (D)Strap length: 129cmTwo top handlesOptional cross body strapThree compartments with a central zipped compartmentCan fit phones up to 7inchesMaterial: SyntheticStyle number: 5685548979","This Antonia Weave Tote bag arrives in a camel woven style. There are gold branding details seen across the bag.25cm (H), 35cm (L), 12cm (D)Strap length: 129cmTwo top handlesOptional cross body strapThree compartments with a central zipped compartmentCan fit phones up to 7inchesMaterial: SyntheticStyle number: 5685548979",89.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/6/5685548979_40.jpg?v=1&width=800,Women > Bags > Tote-bags,WOMEN BAGS,24/08/2026,,FALSE,5045659780434,6,IN STOCK,,No Size,Tan,,,218,TRUE,TRUE,FALSE
Carvela,5871000229,5871000229,Carvela Women's Tote Bag Black Nylon Marcela,https://www.carvela.com/women/bags/tote-bags/marcela-nylon-tote-black-nylon-carvela-5871000229?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Marcela Nylon Tote Bag is crafted from a black nylon fabric with soft structure. There is a small zipped pouch attached to the top handles.30cm (H), 33cm (L), 13cm (D)Strap length: 59cmMagnetic snap closureZip closureCan fit laptops up to 12inchesMaterial: NylonStyle number: 5871000229","This Marcela Nylon Tote Bag is crafted from a black nylon fabric with soft structure. There is a small zipped pouch attached to the top handles.30cm (H), 33cm (L), 13cm (D)Strap length: 59cmMagnetic snap closureZip closureCan fit laptops up to 12inchesMaterial: NylonStyle number: 5871000229",69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/8/5871000229_40.jpg?v=1&width=800,Women > Bags > Tote-bags,WOMEN BAGS,24/08/2026,,FALSE,5020413905766,419,IN STOCK,,No Size,Black,,,11,TRUE,TRUE,FALSE
Carvela,6328000979,6328000979,Carvela Mini Fernanda Shoulder Bag - Black Branded Shoulder Mini Bag,https://www.carvela.com/women/bags/shoulder-bags/fernanda-mini-shoulder-black-synthetic-carvela-6328000979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Mini Fernanda Shoulder bag is crafted from a black textured leather alternative. There is brushed gold branding on the front flap completing the lobster clasp fastening of the straps.11cm (H), 20cm (L), 6cm (D)Strap length shoulder: 53cmStrap length cross body: 124cmTwo optional strapsFront open pocket under flapInterior zipped pocketCan fit phones up to 6inchesMagnetic snap closure under front flapMaterial: Leather alternativeStyle number:&nbsp;6328000979","This Mini Fernanda Shoulder bag is crafted from a black textured leather alternative. There is brushed gold branding on the front flap completing the lobster clasp fastening of the straps.11cm (H), 20cm (L), 6cm (D)Strap length shoulder: 53cmStrap length cross body: 124cmTwo optional strapsFront open pocket under flapInterior zipped pocketCan fit phones up to 6inchesMagnetic snap closure under front flapMaterial: Leather alternativeStyle number:&nbsp;6328000979",89.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6328000979_40.jpg?v=1&width=800,Women > Bags > Shoulder-bags,WOMEN BAGS,24/08/2026,,FALSE,5020414729637,214,IN STOCK,,No Size,Black,,,60,TRUE,TRUE,FALSE
Carvela,6328400979,6328400979,Carvela Women's Cross Body Bag Black Synthetic Montana,https://www.carvela.com/women/bags/shoulder-bags/montena-shoulder-bag-black-synthetic-carvela-6328400979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Montana Shoulder Bag is crafted from a black leather alternative with shine. There is gold Carvela branding on the front of the bag.13cm (H), 27cm (L), 9cm (D)Strap length cross body: 110cmStrap length shoulder: 44cmThree alternative straps which can be added for personal stylingInside zipped pocketStyle number: 6328400979","This Montana Shoulder Bag is crafted from a black leather alternative with shine. There is gold Carvela branding on the front of the bag.13cm (H), 27cm (L), 9cm (D)Strap length cross body: 110cmStrap length shoulder: 44cmThree alternative straps which can be added for personal stylingInside zipped pocketStyle number: 6328400979",99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6328400979_40.jpg?v=1&width=800,Women > Bags > Shoulder-bags,WOMEN BAGS,24/08/2026,,FALSE,5020414729705,242,IN STOCK,,No Size,Black,,,43,TRUE,TRUE,FALSE
Carvela,6328700209,6328700209,Carvela Bianco Slouch Mini -,https://www.carvela.com/women/bags/shoulder-bags/bianco-slouch-mini-black-suede-carvela-6328700209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Mini Bianco Slouch Bag is crafted from a black suede leather with soft slouch. There are gold branding details across the hardware.23cm (H), 31cm (L), 10cm (D)Strap length: 45cmStrap length: 108cmAdjustable shoulder strapMaterial: SuedeStyle number: 6328700209","This Mini Bianco Slouch Bag is crafted from a black suede leather with soft slouch. There are gold branding details across the hardware.23cm (H), 31cm (L), 10cm (D)Strap length: 45cmStrap length: 108cmAdjustable shoulder strapMaterial: SuedeStyle number: 6328700209",169.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6328700209_40.jpg?v=1&width=800,Women > Bags > Shoulder-bags,WOMEN BAGS,24/08/2026,,FALSE,5020414729859,228,IN STOCK,,No Size,Black,,,53,TRUE,TRUE,FALSE
Carvela,5279931979,5279931979,Carvela Women's Dark Brown Synthetic Maria Mini Belt,https://www.carvela.com/women/bags/shoulder-bags/maria-mini-belt-dark-brown-synthetic-carvela-5279931979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Mini Maria Belt Bag arrives in a dark brown textured leather alternative. The two top handles feature a patent croc embossing. There is gold tone branding details across the bag and the belt detail on the front of the bag. 20cm (H), 26cm (L), 8cm (D). Strap length: 125cm. Padlock luggage style tab on the top handles. Removable cross body strap. Gold tone branding on the front of the bag. Can fit phones up to 6inches.","This Mini Maria Belt Bag arrives in a dark brown textured leather alternative. The two top handles feature a patent croc embossing. There is gold tone branding details across the bag and the belt detail on the front of the bag. 20cm (H), 26cm (L), 8cm (D). Strap length: 125cm. Padlock luggage style tab on the top handles. Removable cross body strap. Gold tone branding on the front of the bag. Can fit phones up to 6inches.",79.00,79.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/2/5279931979_40.jpg?v=1&width=800,Women > Bags > Shoulder-bags,WOMEN BAGS,24/08/2026,,FALSE,5020414730015,254,IN STOCK,,No Size,Brown,,,35,TRUE,TRUE,FALSE
Carvela,6328900979,6328900979,Carvela Women's Cross Body Bag Black Synthetic Maria,https://www.carvela.com/women/bags/crossbody-bags/maria-crossbody-bag-black-synthetic-carvela-6328900979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"This Maria Cross Body Bag arrives in a black pebble grained leather alternative. The hardware and branding details are in gold.15cm (H), 23cm (L), 7cm (D)Strap length: 128cmChain and insert cross body strapFlat pocket on the frontCan fit phones up 6inchesMaterial: FabricStyle number: 6328900979","This Maria Cross Body Bag arrives in a black pebble grained leather alternative. The hardware and branding details are in gold.15cm (H), 23cm (L), 7cm (D)Strap length: 128cmChain and insert cross body strapFlat pocket on the frontCan fit phones up 6inchesMaterial: FabricStyle number: 6328900979",49.00,49.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6328900979_40.jpg?v=1&width=800,Women > Bags > Crossbody-bags,WOMEN BAGS,24/08/2026,,FALSE,5020414730046,230,IN STOCK,,No Size,Black,,,51,TRUE,TRUE,FALSE
Carvela,6343466979,6343466979,Carvela Women's Clutch Bag Gold Combination Palio,https://www.carvela.com/women/bags/clutch-bags/palio-hard-clutch-gold-combination-synthetic-carvela-6343466979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Palio is a clutch bag arriving in a metallic gold crinkled fabric with woven design. The trims are in gold matching the cross body strap.12cm (H), 19cm (L), 2cm (D)Strap length: 124cmOptional gold chain cross body strapCan fit classic credit cardsMaterial: FabricStyle number: 6343466979","The Palio is a clutch bag arriving in a metallic gold crinkled fabric with woven design. The trims are in gold matching the cross body strap.12cm (H), 19cm (L), 2cm (D)Strap length: 124cmOptional gold chain cross body strapCan fit classic credit cardsMaterial: FabricStyle number: 6343466979",69.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6343466979_40.jpg?v=1&width=800,Women > Bags > Clutch-bags,WOMEN BAGS,24/08/2026,,FALSE,5020414751010,132,IN STOCK,,No Size,Metallic,,,115,TRUE,TRUE,FALSE
Carvela,6343500799,6343500799,Carvela Women's Clutch Bag Black Microsuede Amalia,https://www.carvela.com/women/bags/clutch-bags/amalia-clutch-black-suedette-carvela-6343500799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Introducing the Amalia clutch bag. Crafted from a black microsuede, this clutch bag features gold hardware across the bag.15cm (H), 25cm (L), 4cm (D)Strap length: 107cmGold chain cross body strapCan fit phones up to 6inchesInterior zipped compartmentTwo magnets to fastenMaterial: Leather alternativeStyle number: 6343500799","Introducing the Amalia clutch bag. Crafted from a black microsuede, this clutch bag features gold hardware across the bag.15cm (H), 25cm (L), 4cm (D)Strap length: 107cmGold chain cross body strapCan fit phones up to 6inchesInterior zipped compartmentTwo magnets to fastenMaterial: Leather alternativeStyle number: 6343500799",99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/6/3/6343500799_40.jpg?v=1&width=800,Women > Bags > Clutch-bags,WOMEN BAGS,24/08/2026,,FALSE,5020414751027,158,IN STOCK,,No Size,Black,,,90,TRUE,TRUE,FALSE
