id,item_group_id,title,link,image_link,price,sale_price,availability,isactive,isdefault
5063056957419,WWSRJ002,Hawes & Curtis Classic Fit Lilac & White Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/classic-fit-lilac-and-white-stripe-non-iron-shirt-wwsrj002-k44,https://handcmediastorage.blob.core.windows.net/productimages/WW/WWSRJ002-K44-206658-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755068966,SYCRK002,Hawes & Curtis Slim Fit Blue & Red Check Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/slim-fit-blue-and-red-check-non-iron-shirt-contrast-detail-sycrk002-b12,https://handcmediastorage.blob.core.windows.net/productimages/SY/SYCRK002-B12-216288-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755009297,WYVRJ002,Hawes & Curtis Classic Fit Lilac & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/classic-fit-lilac-and-white-textured-weave-non-iron-shirt1-wyvrj002-k44,https://handcmediastorage.blob.core.windows.net/productimages/WY/WYVRJ002-K44-210349-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755068591,SYCRK001,Hawes & Curtis Slim Fit Blue & White Check Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/slim-fit-blue-and-white-check-non-iron-shirt-contrast-detail2-sycrk001-b04,https://handcmediastorage.blob.core.windows.net/productimages/SY/SYCRK001-B04-210395-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755090813,SRPDK500,Hawes & Curtis Black Linen Drawstring Shorts - Machine Washable,http://www.hawesandcurtis.co.uk/black-linen-drawstring-shorts-srpdk500-a01,https://handcmediastorage.blob.core.windows.net/productimages/SR/SRPDK500-A01-215061-1400px-1820px.jpg,69.00 GBP,45.00 GBP,in stock,TRUE,TRUE
5063056856842,NYDZJ008,Hawes & Curtis Slim Fit White & Navy Floral Diamond Weave Curtis Shirt,http://www.hawesandcurtis.co.uk/slim-fit-white-and-navy-floral-diamond-weave-curtis-shirt-nydzj008-n15,https://handcmediastorage.blob.core.windows.net/productimages/NY/NYDZJ008-N15-206808-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056919608,COPRJT04,Hawes & Curtis Slim Fit Green Blazer,http://www.hawesandcurtis.co.uk/slim-fit-green-blazer-coprjt04-e01,https://handcmediastorage.blob.core.windows.net/productimages/CO/COPRJT04-E01-206766-1400px-1820px.jpg,299.00 GBP,149.00 GBP,in stock,TRUE,TRUE
5063755140907,WBPRK501,Hawes & Curtis Regular Fit Navy Pleated Trousers With Side Adjusters,http://www.hawesandcurtis.co.uk/regular-fit-navy-pleated-trousers-with-side-adjusters-wbprk501-g01,https://handcmediastorage.blob.core.windows.net/productimages/WB/WBPRK501-G01-214088-1400px-1820px.jpg,89.00 GBP,69.00 GBP,in stock,TRUE,TRUE
5063755162718,WEDLK002,Hawes & Curtis Blue & Orange Floral Linen Shirt,http://www.hawesandcurtis.co.uk/slim-fit-blue-and-orange-floral-linen-shirt-wedlk002-b10,https://handcmediastorage.blob.core.windows.net/productimages/WE/WEDLK002-B10-215363-1400px-1820px.jpg,75.00 GBP,35.00 GBP,in stock,TRUE,TRUE
5063755163302,WEDLK003,Hawes & Curtis Green & White Floral Linen Shirt,http://www.hawesandcurtis.co.uk/slim-fit-green-and-white-floral-linen-shirt-wedlk003-e12,https://handcmediastorage.blob.core.windows.net/productimages/WE/WEDLK003-E12-215369-1400px-1820px.jpg,75.00 GBP,35.00 GBP,in stock,TRUE,TRUE
5052361419682,WSPGA120,Hawes & Curtis Classic Fit White Poplin Shirt,http://www.hawesandcurtis.co.uk/white-classic-shirt-poplin-windsor-collar-double-cuff-wspga120-n01,https://handcmediastorage.blob.core.windows.net/productimages/WS/WSPGA120-N01-181534-1400px-1820px.jpg,65.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056872514,JWPWJ023,Hawes & Curtis Blue Cable Knit Roll Neck Jumper,http://www.hawesandcurtis.co.uk/blue-roll-neck-jumper-jwpwj023-b01,https://handcmediastorage.blob.core.windows.net/productimages/JW/JWPWJ023-B01-205715-1400px-1820px.jpg,89.00 GBP,45.00 GBP,in stock,TRUE,TRUE
5063056502985,SOPTA201,Hawes & Curtis Olive Green Ribbed Cotton Socks,http://www.hawesandcurtis.co.uk/olive-plain-ribbed-cotton-socks-sopta201-e50,https://handcmediastorage.blob.core.windows.net/productimages/SO/SOPTA201-E50-186131-1400px-1820px.jpg,14.95 GBP,7.00 GBP,in stock,TRUE,TRUE
5063056351187,ELPRA011,Hawes & Curtis Extra Slim Fit Pink Twill Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-pink-twill-extra-slim-fit-shirt-with-windsor-collar-double-cuff-elpra011-j01,https://handcmediastorage.blob.core.windows.net/productimages/EL/ELPRA011-J01-179973-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056177565,LWPRA001,Hawes & Curtis Classic Fit White Twill Non-Iron Shirt - Chest Pocket,http://www.hawesandcurtis.co.uk/white-classic-twill-shirt-and-breast-pocket-lwpra001-n01,https://handcmediastorage.blob.core.windows.net/productimages/LW/LWPRA001-N01-181483-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056546156,SJCRA028,Hawes & Curtis Slim Fit Pink & White Dogtooth Twill Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/non-iron-pink-and-white-dogtooth-slim-shirt-with-white-collar-and-cuffs1-sjcra028-j18,https://handcmediastorage.blob.core.windows.net/productimages/SJ/SJCRA028-J18-194865-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755004711,EYVRJ002,Hawes & Curtis Extra Slim Fit Grey & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/extra-slim-fit-grey-and-white-textured-weave-non-iron-shirt-eyvrj002-f16,https://handcmediastorage.blob.core.windows.net/productimages/EY/EYVRJ002-F16-208131-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056968422,BEDRA007,Hawes & Curtis Olive Plaited Belt,http://www.hawesandcurtis.co.uk/olive-plaited-stretch-belt-bedra007-e50,https://handcmediastorage.blob.core.windows.net/productimages/BE/BEDRA007-E50-200538-1400px-1820px.jpg,39.00 GBP,19.00 GBP,in stock,TRUE,TRUE
5059090685388,SSSRA035,Hawes & Curtis Slim Fit Pink & White Bengal Stripe Twill Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-pink-and-white-bengal-stripe-slim-shirt-sssra035-j18,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSSRA035-J18-169392-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056887259,WECFJ006,Hawes & Curtis Slim Fit Grey & Burgundy Grid Check Shirt,http://www.hawesandcurtis.co.uk/slim-fit-grey-and-burgundy-grid-check-shirt-wecfj006-z65,https://handcmediastorage.blob.core.windows.net/productimages/WE/WECFJ006-Z65-211942-1400px-1820px.jpg,65.00 GBP,25.00 GBP,in stock,TRUE,TRUE
JKPRAS98-G01V,JKPRAS98,Hawes & Curtis Slim Fit Navy Shawl Dinner Suit,http://www.hawesandcurtis.co.uk/mens-navy-shawl-slim-fit-dinner-suit-jkpras98-g01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRAS98-G01V-203838-1400px-1820px.jpg,429.00 GBP,159.00 GBP,in stock,TRUE,TRUE
5063755010484,SRVRJ002,Hawes & Curtis Slim Fit Pink & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-pink-and-white-textured-weave-non-iron-shirt1-srvrj002-j18,https://handcmediastorage.blob.core.windows.net/productimages/SR/SRVRJ002-J18-216337-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755035661,SJSRK001,Hawes & Curtis Slim Fit Charcoal & Grey Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-charcoal-and-grey-stripe-non-iron-shirt-sjsrk001-z29,https://handcmediastorage.blob.core.windows.net/productimages/SJ/SJSRK001-Z29-210994-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755099687,ICSRK003,Hawes & Curtis Fitted Slim Pink & White Fine Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-pink-and-white-fine-stripe-non-iron-shirt-icsrk003-j18,https://handcmediastorage.blob.core.windows.net/productimages/IC/ICSRK003-J18-211669-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056711653,BFDZI017,Hawes & Curtis Slim Fit White & Green Geometric Diamond Weave Curtis Shirt,http://www.hawesandcurtis.co.uk/white-and-green-geometric-diamond-weave-slim-curtis-shirt-mid-collar-bfdzi017-n09,https://handcmediastorage.blob.core.windows.net/productimages/BF/BFDZI017-N09-200651-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755150159,SSVRK011,Hawes & Curtis Slim Fit Grey & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-grey-and-white-textured-weave-non-iron-shirt1-ssvrk011-f16,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSVRK011-F16-213053-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056540253,WBPDF001,Hawes & Curtis Slim Fit Dark Brown Garment-Dyed Chinos,http://www.hawesandcurtis.co.uk/dark-brown-garment-dyed-cotton-stretch-chinos-wbpdf001-c40,https://handcmediastorage.blob.core.windows.net/productimages/WB/WBPDF001-C40-188787-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755148989,ICVRK005,Hawes & Curtis Fitted Slim Lilac & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-lilac-and-white-textured-weave-non-iron-shirt2-icvrk005-k44,https://handcmediastorage.blob.core.windows.net/productimages/IC/ICVRK005-K44-213044-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755106163,TRPLKT46,Hawes & Curtis Tailored Fit Brown Melange 1913 Linen Pleated Suit Trousers With Side Adjusters,http://www.hawesandcurtis.co.uk/tailored-fit-brown-melange-1913-suit-trousers-with-side-adjusters-trplkt46-c62,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPLKT46-C62-213068-1400px-1820px.jpg,180.00 GBP,90.00 GBP,in stock,TRUE,TRUE
5063755093227,PPPHK017,Hawes & Curtis Pink Premium Tipped Textured Rib Knit Polo Shirt,http://www.hawesandcurtis.co.uk/pink-tipped-textured-rib-knitted-polo-shirt-ppphk017-j01,https://handcmediastorage.blob.core.windows.net/productimages/PP/PPPHK017-J01-216152-1400px-1820px.jpg,69.00 GBP,35.00 GBP,in stock,TRUE,TRUE
5059090332336,JKPLAA00,Hawes & Curtis Tailored Fit Black & Grey Morning Suit Jacket,http://www.hawesandcurtis.co.uk/mens-black-italian-wool-morning-coat-1913-collection-jkplaa00-a01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLAA00-A01-214017-1400px-1820px.jpg,379.00 GBP,299.00 GBP,in stock,TRUE,TRUE
5063056766028,JKPRGS35,Hawes & Curtis Slim Fit Green Linen Suit Jacket,http://www.hawesandcurtis.co.uk/green-linen-slim-suit-jacket-jkprgs35-e01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRGS35-E01-202155-1400px-1820px.jpg,199.00 GBP,139.00 GBP,in stock,TRUE,TRUE
5063056820669,BFBFJ006,Hawes & Curtis Slim Fit White Paisley Jacquard Curtis Shirt,http://www.hawesandcurtis.co.uk/slim-fit-white-paisley-jacquard-curtis-shirt-bfbfj006-n01,https://handcmediastorage.blob.core.windows.net/productimages/BF/BFBFJ006-N01-206071-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5059090402558,SECRA008,Hawes & Curtis Extra Slim Fit Blue & White Gingham Check Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-blue-and-white-gingham-check-extra-slim-shirt-secra008-b04,https://handcmediastorage.blob.core.windows.net/productimages/SE/SECRA008-B04-147614-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056253429,CFPRE004,Hawes & Curtis Tailored Fit Pink Pique Non-Iron Shirt - Short Sleeve - Chest Pocket,http://www.hawesandcurtis.co.uk/non-iron-pink-pique-tailored-fit-short-sleeve-shirt-chest-pocket-cfpre004-j01,https://handcmediastorage.blob.core.windows.net/productimages/CF/CFPRE004-J01-173507-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056041828,IDVRA010,Hawes & Curtis Fitted Slim Pink & White Dogtooth Twill Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-pink-and-white-dogtooth-dobby-fitted-slim-shirt-double-cuff-idvra010-j18,https://handcmediastorage.blob.core.windows.net/productimages/ID/IDVRA010-J18-215597-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056635058,PCDFI004,Hawes & Curtis Slim Fit Blue & White Ditsy Floral Curtis Shirt,http://www.hawesandcurtis.co.uk/blue-and-white-ditsy-floral-slim-shirt-pcdfi004-b04,https://handcmediastorage.blob.core.windows.net/productimages/PC/PCDFI004-B04-207769-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056801224,COPDI352,Hawes & Curtis Black Lightweight Jacket,http://www.hawesandcurtis.co.uk/black-lightweight-jacket-copdi352-a01,https://handcmediastorage.blob.core.windows.net/productimages/CO/COPDI352-A01-198583-1400px-1820px.jpg,169.00 GBP,79.00 GBP,in stock,TRUE,TRUE
5063755025259,FIDFK005,Hawes & Curtis Fitted White & Navy Floral Shirt,http://www.hawesandcurtis.co.uk/fitted-white-and-navy-floral-shirt-fidfk005-n15,https://handcmediastorage.blob.core.windows.net/productimages/FI/FIDFK005-N15-212413-1400px-1820px.jpg,35.00 GBP,20.00 GBP,in stock,TRUE,TRUE
5063755001130,SMDMK001,Hawes & Curtis Semi-Fitted White & Pink Floral Shirt,http://www.hawesandcurtis.co.uk/semi-fitted-white-and-pink-floral-shirt-smdmk001-n17,https://handcmediastorage.blob.core.windows.net/productimages/SM/SMDMK001-N17-212547-1400px-1820px.jpg,35.00 GBP,20.00 GBP,in stock,TRUE,TRUE
5063755005824,IFVRJ002,Hawes & Curtis Fitted Slim Pink & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-pink-and-white-textured-weave-non-iron-shirt1-ifvrj002-j18,https://handcmediastorage.blob.core.windows.net/productimages/IF/IFVRJ002-J18-208160-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056859409,SSCRJ005,Hawes & Curtis Slim Fit Red & White Check Pin Point Non-Iron Oxford Shirt,http://www.hawesandcurtis.co.uk/non-iron-red-and-white-multi-check-pin-point-oxford-shirt-button-down-collar-sscrj005-l18,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSCRJ005-L18-199243-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056710960,NYDFI013,Hawes & Curtis Slim Fit Navy & White Paisley Curtis Shirt,http://www.hawesandcurtis.co.uk/navy-and-white-paisley-slim-curtis-shirt-high-collar-nydfi013-g17,https://handcmediastorage.blob.core.windows.net/productimages/NY/NYDFI013-G17-197749-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056711295,PCDFI029,Hawes & Curtis Slim Fit Green & White Mini Bird Curtis Shirt,http://www.hawesandcurtis.co.uk/green-and-white-mini-bird-slim-curtis-shirt-pcdfi029-e12,https://handcmediastorage.blob.core.windows.net/productimages/PC/PCDFI029-E12-202032-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755088162,PPPVG003,Hawes & Curtis Light Blue Tipped Piqué Polo Shirt,http://www.hawesandcurtis.co.uk/slim-fit-light-blue-tipped-polo-shirt-pppvg003-z18,https://handcmediastorage.blob.core.windows.net/productimages/PP/PPPVG003-Z18-216695-1400px-1820px.jpg,49.00 GBP,20.00 GBP,in stock,TRUE,TRUE
5063056766783,TIPMA861,Hawes & Curtis Plain Silver Repp Tie,http://www.hawesandcurtis.co.uk/silver-plain-repp-tie-100percent-silk-tipma861-m01,https://handcmediastorage.blob.core.windows.net/productimages/TI/TIPMA861-M01-207409-1400px-1820px.jpg,39.00 GBP,19.00 GBP,in stock,TRUE,TRUE
5063056766929,TIDMA862,Hawes & Curtis Silver Paisley Tie - 100% Silk,http://www.hawesandcurtis.co.uk/silver-paisley-tie-100percent-silk-tidma862-m01,https://handcmediastorage.blob.core.windows.net/productimages/TI/TIDMA862-M01-207516-1400px-1820px.jpg,39.00 GBP,19.00 GBP,in stock,TRUE,TRUE
5063755099519,ICSRK002,Hawes & Curtis Fitted Slim Brown & Blue Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-brown-and-blue-multi-stripe-non-iron-shirt-icsrk002-c02,https://handcmediastorage.blob.core.windows.net/productimages/IC/ICSRK002-C02-211639-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755175770,IFVRK003,Hawes & Curtis Fitted Slim Blue & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-blue-and-white-textured-weave-non-iron-shirt2-ifvrk003-b04,https://handcmediastorage.blob.core.windows.net/productimages/IF/IFVRK003-B04-214206-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755093463,PPPHK018,Hawes & Curtis Midnight Navy Premium Button Through Zig Zag Stitch Polo Shirt,http://www.hawesandcurtis.co.uk/midnight-navy-button-through-zig-zag-stitch-polo-shirt-ppphk018-z80,https://handcmediastorage.blob.core.windows.net/productimages/PP/PPPHK018-Z80-215777-1400px-1820px.jpg,69.00 GBP,35.00 GBP,in stock,TRUE,TRUE
5063755124372,IDCRA018,Hawes & Curtis Fitted Slim Lilac & White Dogtooth Twill Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/fitted-slim-lilac-and-white-dogtooth-non-iron-shirt-contrast-detail-idcra018-k44,https://handcmediastorage.blob.core.windows.net/productimages/ID/IDCRA018-K44-216382-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755201851,IFSRK004,Hawes & Curtis Fitted Slim Pink & White Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-pink-and-white-stripe-non-iron-shirt-ifsrk004-j18,https://handcmediastorage.blob.core.windows.net/productimages/IF/IFSRK004-J18-215522-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755206474,IGCRK009,Hawes & Curtis Fitted Slim Blue & White Mini Check Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/fitted-slim-blue-and-white-mini-check-non-iron-shirt-contrast-detail-igcrk009-b04,https://handcmediastorage.blob.core.windows.net/productimages/IG/IGCRK009-B04-216281-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056951158,SJSRJ003,Hawes & Curtis Slim Fit Blue & Navy Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-blue-and-navy-multi-stripe-non-iron-shirt-sjsrj003-b20,https://handcmediastorage.blob.core.windows.net/productimages/SJ/SJSRJ003-B20-205419-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056887952,BFDZI027,Hawes & Curtis Slim Fit White & Navy Floral Diamond Weave Curtis Shirt,http://www.hawesandcurtis.co.uk/white-and-navy-floral-diamond-weave-slim-curtis-shirt-mid-collar-bfdzi027-n15,https://handcmediastorage.blob.core.windows.net/productimages/BF/BFDZI027-N15-200657-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056888317,BFDZI029,Hawes & Curtis Slim Fit White & Green Floral Diamond Weave Curtis Shirt,http://www.hawesandcurtis.co.uk/white-and-green-floral-diamond-weave-slim-curtis-shirt-mid-collar-bfdzi029-n09,https://handcmediastorage.blob.core.windows.net/productimages/BF/BFDZI029-N09-200670-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056591934,COPRW237,Hawes & Curtis Grey Overcoat,http://www.hawesandcurtis.co.uk/grey-wool-overcoat-coprw237-f01,https://handcmediastorage.blob.core.windows.net/productimages/CO/COPRW237-F01-208706-1400px-1820px.jpg,279.00 GBP,139.00 GBP,in stock,TRUE,TRUE
5059090481546,ELPGA120,Hawes & Curtis Extra Slim Fit Blue Poplin Shirt,http://www.hawesandcurtis.co.uk/blue-poplin-extra-slim-shirt-windsor-collar-elpga120-b01,https://handcmediastorage.blob.core.windows.net/productimages/EL/ELPGA120-B01-182332-1400px-1820px.jpg,65.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056254587,WVVRA017,Hawes & Curtis Classic Fit Lilac & White Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-lilac-and-white-classic-fit-shirt-wvvra017-k44,https://handcmediastorage.blob.core.windows.net/productimages/WV/WVVRA017-K44-172168-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056253191,CGVRE005,Hawes & Curtis Slim Fit Lilac & White Non-Iron Shirt - Short Sleeve,http://www.hawesandcurtis.co.uk/non-iron-lilac-and-white-slim-fit-short-sleeve-shirt-cgvre005-k44,https://handcmediastorage.blob.core.windows.net/productimages/CG/CGVRE005-K44-216681-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755037207,SSCRK004,Hawes & Curtis Slim Fit Navy & Blue Check Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-navy-and-blue-check-non-iron-shirt-sscrk004-g03,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSCRK004-G03-216330-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5059090495277,WYPJA122,Hawes & Curtis Classic Fit White Herringbone Shirt,http://www.hawesandcurtis.co.uk/white-herringbone-classic-fit-shirt-windsor-collar-single-cuffs-wypja122-n01,https://handcmediastorage.blob.core.windows.net/productimages/WY/WYPJA122-N01-149125-1400px-1820px.jpg,65.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056934632,EACRJ002,Hawes & Curtis Extra Slim Fit Red & Navy Small Check Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/extra-slim-fit-red-and-navy-small-check-non-iron-shirt-contrast-detail-eacrj002-l14,https://handcmediastorage.blob.core.windows.net/productimages/EA/EACRJ002-L14-206703-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056577563,COPDH334,Hawes & Curtis Navy Harrington Jacket,http://www.hawesandcurtis.co.uk/navy-wool-casual-jacket-copdh334-g01,https://handcmediastorage.blob.core.windows.net/productimages/CO/COPDH334-G01-187487-1400px-1820px.jpg,199.00 GBP,159.00 GBP,in stock,TRUE,TRUE
5063056653021,JKSLIA68,Hawes & Curtis Tailored Fit Brown Check 1913 Suit Jacket,http://www.hawesandcurtis.co.uk/brown-check-italian-flannel-wool-tailored-fit-suit-jacket-1913-collection-jkslia68-c01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKSLIA68-C01-202654-1400px-1820px.jpg,349.00 GBP,79.00 GBP,in stock,TRUE,TRUE
5063056851304,WECFI011,Hawes & Curtis Regular Fit Brown & Navy Check Washed Oxford Shirt,http://www.hawesandcurtis.co.uk/brown-and-navy-multi-check-oxford-shirt-button-down-collar-wecfi011-c12,https://handcmediastorage.blob.core.windows.net/productimages/WE/WECFI011-C12-201721-1400px-1820px.jpg,65.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056570830,TRSRUS43,Hawes & Curtis Slim Fit Charcoal Chalk Stripe Suit Trousers,http://www.hawesandcurtis.co.uk/charcoal-chalk-stripe-slim-suit-trousers-trsrus43-f30,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRSRUS43-F30-210889-1400px-1820px.jpg,150.00 GBP,120.00 GBP,in stock,TRUE,TRUE
5063755086496,PPPHK015,Hawes & Curtis Cream Premium Open Knit Polo Shirt,http://www.hawesandcurtis.co.uk/cream-open-knit-polo-shirt-ppphk015-h68,https://handcmediastorage.blob.core.windows.net/productimages/PP/PPPHK015-H68-215716-1400px-1820px.jpg,69.00 GBP,35.00 GBP,in stock,TRUE,TRUE
5054907305534,BFPGA220,Hawes & Curtis Slim Fit White Curtis Shirt,http://www.hawesandcurtis.co.uk/white-slim-shirt-mid-collar1-bfpga220-n01,https://handcmediastorage.blob.core.windows.net/productimages/BF/BFPGA220-N01-215803-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755026348,TIDRJ977,Hawes & Curtis Champagne Medallion 1913 Tie,http://www.hawesandcurtis.co.uk/champagne-medallion-1913-tie-tidrj977-h31,https://handcmediastorage.blob.core.windows.net/productimages/TI/TIDRJ977-H31-209866-1400px-1820px.jpg,49.00 GBP,19.00 GBP,in stock,TRUE,TRUE
5063056868227,PCBFJ025,Hawes & Curtis Slim Fit Light Blue Jacquard Stripe Curtis Shirt,http://www.hawesandcurtis.co.uk/slim-fit-light-blue-jacquard-stripe-curtis-shirt-pcbfj025-b04,https://handcmediastorage.blob.core.windows.net/productimages/PC/PCBFJ025-B04-210002-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056946239,IFVRJ001,Hawes & Curtis Fitted Slim Lilac & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-lilac-and-white-textured-weave-non-iron-shirt-ifvrj001-k44,https://handcmediastorage.blob.core.windows.net/productimages/IF/IFVRJ001-K44-205436-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056572247,COPRH336,Hawes & Curtis Black Overcoat,http://www.hawesandcurtis.co.uk/black-wool-cashmere-overcoat-coprh336-a01,https://handcmediastorage.blob.core.windows.net/productimages/CO/COPRH336-A01-206384-1400px-1820px.jpg,299.00 GBP,149.00 GBP,in stock,TRUE,TRUE
5063755088452,SRPDF001,Hawes & Curtis Light Green Garment Dyed Chino Shorts,http://www.hawesandcurtis.co.uk/light-green-cotton-stretch-chino-shorts-srpdf001-e25,https://handcmediastorage.blob.core.windows.net/productimages/SR/SRPDF001-E25-215108-1400px-1820px.jpg,49.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755100246,ICSRK004,Hawes & Curtis Fitted Slim Blue & White Fine Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-blue-and-white-fine-stripe-non-iron-shirt-icsrk004-b04,https://handcmediastorage.blob.core.windows.net/productimages/IC/ICSRK004-B04-212406-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056460582,WESFA003,Hawes & Curtis Regular Fit Blue & White Stripe Washed Oxford Shirt,http://www.hawesandcurtis.co.uk/blue-and-white-stripe-oxford-shirt-button-down-collar-wesfa003-b04,https://handcmediastorage.blob.core.windows.net/productimages/WE/WESFA003-B04-216923-1400px-1820px.jpg,65.00 GBP,25.00 GBP,in stock,TRUE,TRUE
