prclient,prid,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
40492441,40492441,40492441,Milos Gesmokte Bikinihose Damen Boden,https://eu.boden.com/products/damen-milos-gesmokte-bikinihose-feuerwerk-gardenia-swirl-s0294ora?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,27.00,60.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/24wsum_s0294_ora_m01_c8ab5705-adb2-45d9-a196-72bcfbc55341.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-milos-gesmokte-bikinihose-feuerwerk-gardenia-swirl-s0294ora?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,17,IN STOCK,,,"Feuerwerk, Gardenia Swirl",,,,TRUE,TRUE
55014666,55014666,55014666,Mehrlagige Halskette mit gehämmerten Scheiben Damen Boden,https://eu.boden.com/products/damen-mehrlagige-halskette-mit-gehaemmerten-scheiben-goldfarbe-a1774gld?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,69.00,69.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wxms_a1774_gld_f55b6994-2533-4f75-ad2b-f60045cd69bd.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-mehrlagige-halskette-mit-gehaemmerten-scheiben-goldfarbe-a1774gld?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,430,IN STOCK,,,Goldfarbe,,,,TRUE,TRUE
40506376,40506376,40506376,Santorini Bikinihose Damen Boden,https://eu.boden.com/products/damen-santorini-bikinihose-blau-blaetter-paisley-s0169dbl?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,19.20,48.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/24whsm_s0169_dbl_m01_d58e732d-f790-42f2-aee4-4b49b0ccaa81.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-santorini-bikinihose-blau-blaetter-paisley-s0169dbl?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,19,IN STOCK,,,"Blau, Blätter Paisley",,,,TRUE,TRUE
55038793,55038793,55038793,Superweiches Oberteil mit Rüschendetail Damen Boden,https://eu.boden.com/products/damen-superweiches-oberteil-mit-rueschendetail-aqua-marine-marl-t1657nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,46.00,46.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/24waut_t1657_nav_m02_bd2fc90a-8262-46ec-9d85-f1e255f203b6.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-superweiches-oberteil-mit-rueschendetail-aqua-marine-marl-t1657nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,335,IN STOCK,,,Aqua Marine Marl,,,,TRUE,TRUE
55035792,55035792,55035792,Langärmeliges Oberteil mit Pointelle-Muster Mädchen Boden,https://eu.boden.com/products/maedchen-langaermeliges-oberteil-mit-pointelle-muster-steuerbordblau-sanftes-naturweiss-g4920dbl?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,25.00,25.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/24gaut_g4920_dbl_851a1fb3-adf2-44a4-9fd0-2a40fbc83277.jpg?v=1&width=800,Mädchen,Mädchen,23/09/2026,https://eu.boden.com/products/maedchen-langaermeliges-oberteil-mit-pointelle-muster-steuerbordblau-sanftes-naturweiss-g4920dbl?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,264,IN STOCK,,,Steuerbordblau/Sanftes Naturweiß,,,,TRUE,TRUE
35794718,35794718,35794718,Schlichtes Camisole-Oberteil Damen Boden,https://eu.boden.com/products/damen-schlichtes-camisole-oberteil-aqua-marine-marl-wo064nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,26.00,26.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wxms_wo064_nav_m01_f0a70ebb-60ad-45b3-87d1-5033ff0e9b2a.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-schlichtes-camisole-oberteil-aqua-marine-marl-wo064nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,209,IN STOCK,,,Aqua Marine Marl,,,,TRUE,TRUE
40455609,40455609,40455609,Klassische Bikinihose Damen Boden,https://eu.boden.com/products/damen-klassische-bikinihose-leuchtendes-orange-s0197bco?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,16.80,42.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/23waut_s0197_bco_m01_5c4ce2d8-75b4-4475-a272-187dc661faba.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-klassische-bikinihose-leuchtendes-orange-s0197bco?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,13,IN STOCK,,,Leuchtendes Orange,,,,TRUE,TRUE
55047712,55047712,55047712,Sophie Flammgarn-T-Shirt mit V-Ausschnitt Damen Boden,https://eu.boden.com/products/damen-sophie-flammgarn-t-shirt-mit-v-ausschnitt-marineblaue-t1795nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,39.00,39.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wspr_t1795_nav_m01.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-sophie-flammgarn-t-shirt-mit-v-ausschnitt-marineblaue-t1795nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,195,IN STOCK,,,Marineblaue,,,,TRUE,TRUE
55065287,55065287,55065287,Langärmliges Oberteil aus Baumwolle mit Rundhalsausschnitt Damen Boden,https://eu.boden.com/products/damen-langaermliges-oberteil-aus-baumwolle-mit-rundhalsausschnitt-weiss-t1829wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,43.00,43.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wspr_t1829_wht_m01_6040b686-2077-42fd-b447-dfeec8e9ac8e.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-langaermliges-oberteil-aus-baumwolle-mit-rundhalsausschnitt-weiss-t1829wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,464,IN STOCK,,,Weiß,,,,TRUE,TRUE
55070189,55070189,55070189,Geripptes Top mit Spitzenbesatz Mädchen Boden,https://eu.boden.com/products/maedchen-geripptes-top-mit-spitzenbesatz-weiss-g5341wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,11.70,18.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25gspr_g5341_wht_v1.jpg?v=1&width=800,Mädchen,Mädchen,23/09/2026,https://eu.boden.com/products/maedchen-geripptes-top-mit-spitzenbesatz-weiss-g5341wht?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,174,IN STOCK,,,Weiß,,,,TRUE,TRUE
55070082,55070082,55070082,Geripptes Top mit Spitzenbesatz Mädchen Boden,https://eu.boden.com/products/maedchen-geripptes-top-mit-spitzenbesatz-blau-g5341nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,10.80,18.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25gspr_g5341_nav_v1_ba2e6d9c-3c9d-45d0-a0a1-56734cd08aa8.jpg?v=1&width=800,Mädchen,Mädchen,23/09/2026,https://eu.boden.com/products/maedchen-geripptes-top-mit-spitzenbesatz-blau-g5341nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,271,IN STOCK,,,Blau,,,,TRUE,TRUE
55050784,55050784,55050784,Klassischer Gürtel mit Überwendlingsstich Damen Boden,https://eu.boden.com/products/damen-klassischer-guertel-mit-ueberwendlingsstich-black-ivory-stripe-a1764nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,38.00,76.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wspr_a1764_nav.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-klassischer-guertel-mit-ueberwendlingsstich-black-ivory-stripe-a1764nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,186,IN STOCK,,,Black/Ivory Stripe,,,,TRUE,TRUE
55081988,55081988,55081988,Nya Pennyloafer Damen Boden,https://eu.boden.com/products/damen-nya-pennyloafer-ecru-a1805nud?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,67.50,150.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wsum_a1805_nud_7f1aef1a-aa8e-4a01-b39f-b900126635a9.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-nya-pennyloafer-ecru-a1805nud?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,20,IN STOCK,,,Ecru,,,,TRUE,TRUE
55091402,55091402,55091402,Jeans mit hohem Bund und geradem Bein Damen Boden,https://eu.boden.com/products/damen-jeans-mit-hohem-bund-und-geradem-bein-indigo-waschung-r0761ind?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,48.00,120.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wspr_r0761_ind_m01_cf2e2439-bbc7-431f-876b-9ea35752a052.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-jeans-mit-hohem-bund-und-geradem-bein-indigo-waschung-r0761ind?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,77,IN STOCK,,,Indigo Waschung,,,,TRUE,TRUE
55080949,55080949,55080949,Milos Gesmokte Bikinihose Damen Boden,https://eu.boden.com/products/damen-milos-gesmokte-bikinihose-marmeladenrot-bluehend-s0408lrd?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,23.60,59.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wsum_s0408_lrd_m01_v1_636d61a2-52ef-4ffd-ba0c-d2d5222c440d.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-milos-gesmokte-bikinihose-marmeladenrot-bluehend-s0408lrd?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,30,IN STOCK,,,"Marmeladenrot, Blühend",,,,TRUE,TRUE
55091535,55091535,55091535,Flache Freizeit-Sandalen Damen Boden,https://eu.boden.com/products/damen-flache-freizeit-sandalen-marineblau-a1909nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,44.00,110.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wsum_a1909_nav.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-flache-freizeit-sandalen-marineblau-a1909nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,23,IN STOCK,,,Marineblau,,,,TRUE,TRUE
55085129,55085129,55085129,Barrel-Jeans Damen Boden,https://eu.boden.com/products/damen-barrel-jeans-beatnik-red-r0750blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,56.00,140.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25waut_r0750_blu_m12_0255aee7-dca7-45d5-9ca1-c5e56d78a9fe.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-barrel-jeans-beatnik-red-r0750blu?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,77,IN STOCK,,,Beatnik Red,,,,TRUE,TRUE
55082913,55082913,55082913,Bikinioberteil zum Binden Damen Boden,https://eu.boden.com/products/damen-bikinioberteil-zum-binden-rosa-rose-botanic-blush-motiv-s0444pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,35.40,59.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25wsum_s0444_pnt_m01_2254d208-dc90-430b-a183-2f27ebeef1cf.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-bikinioberteil-zum-binden-rosa-rose-botanic-blush-motiv-s0444pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,27,IN STOCK,,,"Rosa Rose, Botanic Blush-Motiv",,,,TRUE,TRUE
55071462,55071462,55071462,Klassische Bikinihose Damen Boden,https://eu.boden.com/products/damen-klassische-bikinihose-intensives-korallenrot-naturweiss-streifen-s0197cor?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,24.50,49.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25whsm_s0197_cor_m01_a8cc28f2-9494-4b7f-a43b-2658b1221cc0.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-klassische-bikinihose-intensives-korallenrot-naturweiss-streifen-s0197cor?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,71,IN STOCK,,,Intensives Korallenrot/Naturweiß Streifen,,,,TRUE,TRUE
55085049,55085049,55085049,Islington Leinenhose Damen Boden,https://eu.boden.com/products/damen-islington-leinenhose-bunt-blockfarben-r0757mlt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,90.00,180.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25whsm_r0757_mlt_m01_df826795-845b-4963-8a6c-6c29a4ef739e.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-islington-leinenhose-bunt-blockfarben-r0757mlt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,40,IN STOCK,,,"Bunt, Blockfarben",,,,TRUE,TRUE
55089097,55089097,55089097,Badeanzug mit Bindeband vorne Damen Boden,https://eu.boden.com/products/damen-badeanzug-mit-bindeband-vorne-apfelbeere-rosa-s0443pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,60.00,120.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25whsm_s0443_pnt_m01.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-badeanzug-mit-bindeband-vorne-apfelbeere-rosa-s0443pnt?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,121,IN STOCK,,,Apfelbeere/ Rosa,,,,TRUE,TRUE
55102641,55102641,55102641,Porto Bikinihose Damen Boden,https://eu.boden.com/products/damen-porto-bikinihose-leuchtendes-gruen-zackenlitze-s0410bgr?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,29.50,59.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25whsm_s0410_bgr_m01_222eac9f-a5dd-4e96-8d45-bbf8aebd8573.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-porto-bikinihose-leuchtendes-gruen-zackenlitze-s0410bgr?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,43,IN STOCK,,,Leuchtendes Grün Zackenlitze,,,,TRUE,TRUE
55099243,55099243,55099243,Bloomsbury Baumwollhose Damen Boden,https://eu.boden.com/products/damen-bloomsbury-baumwollhose-leuchtende-kirsche-r0696bpk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,60.00,150.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25waut_r0696_bpk_m01_v1_76ef1058-0065-42bf-bc65-d1e24e433e42.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-bloomsbury-baumwollhose-leuchtende-kirsche-r0696bpk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,38,IN STOCK,,,Leuchtende Kirsche,,,,TRUE,TRUE
55094554,55094554,55094554,Belgravia Ponte-Hose Damen Boden,https://eu.boden.com/products/damen-belgravia-ponte-hose-marineblau-r0814nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,120.00,120.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26wspr_r0814_nav_m01_v1.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-belgravia-ponte-hose-marineblau-r0814nav?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,494,IN STOCK,,,Marineblau,,,,TRUE,TRUE
55099399,55099399,55099399,Bloomsbury Baumwollhose Damen Boden,https://eu.boden.com/products/damen-bloomsbury-baumwollhose-kamelbraun-r0696cam?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,60.00,150.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25waut_r0696_cam_m01_v1_e37817f5-07fc-4812-a197-da0f1a685b29.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-bloomsbury-baumwollhose-kamelbraun-r0696cam?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,33,IN STOCK,,,Kamelbraun,,,,TRUE,TRUE
55130178,55130178,55130178,Canonbury 7/8-Hose aus Baumwolle Damen Boden,https://eu.boden.com/products/damen-canonbury-7-8-hose-aus-baumwolle-schwarz-r0836blk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,99.00,99.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/26wspr_r0836_blk_m01_fc3710fb-2390-48ac-abfc-2e86e90d0b51.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-canonbury-7-8-hose-aus-baumwolle-schwarz-r0836blk?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,201,IN STOCK,,,Schwarz,,,,TRUE,TRUE
55116118,55116118,55116118,Grobstrickjacke mit Chevronmuster Damen Boden,https://eu.boden.com/products/damen-grobstrickjacke-mit-chevronmuster-kamelbraun-k1160cam?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,95.00,190.00,https://cdn.shopify.com/s/files/1/0680/4625/8428/files/25waut_k1160_cam_m01_e6ba35fc-e3db-4f0c-9d7a-2b039df147b9.jpg?v=1&width=800,Damen,Damen,23/09/2026,https://eu.boden.com/products/damen-grobstrickjacke-mit-chevronmuster-kamelbraun-k1160cam?tc_ch=display&tc_ve=ba&tc_so=tradedesk&tc_me=pp&tc_ca=bau,,,37,IN STOCK,,,Kamelbraun,,,,TRUE,TRUE
