prclient,prid,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,1059200609,1059200609,Carvela Women's Boots Black Fabric Synthetic Tempt,https://www.carvela.com/women/shoes/boots/ankle-boots/tempt-black-fabric-carvela-1059200609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Tempt ankle boot features a black microsuede upper. There is a bow detail at the back of the ankle with gold tone branding. The inner side of the ankle features a zip for comfort.Heel height: 90mmMaterial: MicrosuedeStyle number: 1059220609,The Tempt ankle boot features a black microsuede upper. There is a bow detail at the back of the ankle with gold tone branding. The inner side of the ankle features a zip for comfort.Heel height: 90mmMaterial: MicrosuedeStyle number: 1059220609,119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/1/0/1059200609_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045655084260,97,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,72,TRUE,TRUE,FALSE
Carvela Comfort,1052550109,1052550109,Carvela Women's Boot Red Leather Mega,https://www.carvela.com/women/shoes/boots/ankle-boots/mega-red-leather-carvela-comfort-1052550109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Mega ankle boot features a wine red patent eather upper with two elasticated panels at the ankle for comfort. There is a small tab with silver Icon C stud on the ankle.Heel height: 80mmThis product features All Day Long TechnologyMaterial: LeatherStyle number: 1052550109,The Mega ankle boot features a wine red patent eather upper with two elasticated panels at the ankle for comfort. There is a small tab with silver Icon C stud on the ankle.Heel height: 80mmThis product features All Day Long TechnologyMaterial: LeatherStyle number: 1052550109,189.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/1/0/1052550109_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,TRUE,5045657978291,99,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Red,,,71,TRUE,TRUE,FALSE
Carvela,3880650309,3880650309,Carvela Women's Boots Red Synthetic Ignite,https://www.carvela.com/women/shoes/boots/ignite-chelsea-red-patent-carvela-3880650309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Ignite Chelsea is a heeled boot crafted from a red patent leather alternative. There are elasticated panels at the ankle and a gunmetal Icon C stud at the back of the ankle.&nbsp;Heel height: 6cmMaterial: Leather alternativeStyle number: 3880650309,The Ignite Chelsea is a heeled boot crafted from a red patent leather alternative. There are elasticated panels at the ankle and a gunmetal Icon C stud at the back of the ankle.&nbsp;Heel height: 6cmMaterial: Leather alternativeStyle number: 3880650309,179.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/8/3880650309_40.jpg?v=1&width=800,Women > Shoes > Boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658549667,48,IN STOCK,,"3 UK, 7 UK, 8 UK, 9 UK",Red,,,82,TRUE,TRUE,FALSE
Carvela,3811531979,3811531979,Carvela Women's Strut Ankle Boot Dark Brown Synthetic Strut Ankle,https://www.carvela.com/women/shoes/boots/ankle-boots/strut-ankle-dark-brown-synthetic-carvela-3811531979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Strut Ankle boot features a patent dark brown upper with soft ankle and softly squared toe. There is a gold micro Icon C stud at the back of the ankle.&nbsp;Heel height: 5cmThis product features All Day Long technologyInner side zipMaterial: SyntheticStyle number: 3811531979,This Strut Ankle boot features a patent dark brown upper with soft ankle and softly squared toe. There is a gold micro Icon C stud at the back of the ankle.&nbsp;Heel height: 5cmThis product features All Day Long technologyInner side zipMaterial: SyntheticStyle number: 3811531979,99.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/3/8/3811531979_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658551318,276,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,17,TRUE,TRUE,FALSE
Carvela,5005100209,5005100209,Carvela Women's Boot Black Suede Spirit Slouch,https://www.carvela.com/women/shoes/boots/knee-boots/spirit-slouch-boot-black-suede-carvela-5005100209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Spirit Slouch Boot is crafted from a black suede. The ankle is ruched and reaches below the knee. The toe is pointed and the heel is in a stiletto style.Heel height: 8.5cmMaterial: SuedeStyle number: 5005100209,This Spirit Slouch Boot is crafted from a black suede. The ankle is ruched and reaches below the knee. The toe is pointed and the heel is in a stiletto style.Heel height: 8.5cmMaterial: SuedeStyle number: 5005100209,229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/0/5005100209_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658551530,480,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,1,TRUE,TRUE,FALSE
Carvela,5005130209,5005130209,Carvela Women's Boot Brown Suede Spirit,https://www.carvela.com/women/shoes/boots/knee-boots/spirit-slouch-boot-brown-suede-carvela-5005130209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Spirit Slouch Boot is crafted from a brown suede. The ankle is ruched and reaches below the knee. The toe is pointed and the heel is in a stiletto style.Heel height: 8.5cmMaterial: SuedeStyle number: 5005130209,This Spirit Slouch Boot is crafted from a brown suede. The ankle is ruched and reaches below the knee. The toe is pointed and the heel is in a stiletto style.Heel height: 8.5cmMaterial: SuedeStyle number: 5005130209,229.00,229.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/0/5005130209_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658551684,469,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,2,TRUE,TRUE,FALSE
Carvela,5147405069,5147405069,Carvela Women's Boots Black Combination Fabric Other Boulder,https://www.carvela.com/women/shoes/boots/knee-boots/boulder-high-leg-black-combination-fabric-other-carvela-5147405069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Boulder High Leg boot is crafted from a soft black microsuede. There is a soft elasticated panel along the back of the boot. The heel is in a block style.Heel height: 7.5cmShaft height: 43cmMaterial: Fabric/ OtherStyle number: 5147405069,This Boulder High Leg boot is crafted from a soft black microsuede. There is a soft elasticated panel along the back of the boot. The heel is in a block style.Heel height: 7.5cmShaft height: 43cmMaterial: Fabric/ OtherStyle number: 5147405069,139.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/1/5147405069_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658727645,115,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black Combination,,,62,TRUE,TRUE,FALSE
Carvela,5158200109,5158200109,Carvela Women's Ankle Boot Black Leather Liberta,https://www.carvela.com/women/shoes/boots/ankle-boots/liberta-ankle-black-leather-carvela-5158200109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Liberta Ankle is a smooth leather alternative boot with an elasticated ankle. There is a block heel which is accented with a gold tone panel. There is also an Icon C stud at the back of the ankle.Heel height: 5.5cmMaterial: Leather alternativeStyle number: 5158200109,This Liberta Ankle is a smooth leather alternative boot with an elasticated ankle. There is a block heel which is accented with a gold tone panel. There is also an Icon C stud at the back of the ankle.Heel height: 5.5cmMaterial: Leather alternativeStyle number: 5158200109,119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/1/5158200109_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658780732,199,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,38,TRUE,TRUE,FALSE
Carvela,5166900109,5166900109,Carvela Women's Boots Black Leather Liberta,https://www.carvela.com/women/shoes/boots/knee-boots/liberta-knee-black-leather-carvela-5166900109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Liberta Knee High Boot is crafted from a black leather. There is a ribbed elasticated panel on the back of the shaft as well as gold plate on the heel.Interior side zipperMaterial: LeatherStyle number: 5166900109,This Liberta Knee High Boot is crafted from a black leather. There is a ribbed elasticated panel on the back of the shaft as well as gold plate on the heel.Interior side zipperMaterial: LeatherStyle number: 5166900109,139.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/1/5166900109_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658783047,246,IN STOCK,,"3 UK, 4 UK, 8 UK, 9 UK",Black,,,24,TRUE,TRUE,FALSE
Carvela,5197700609,5197700609,Carvela Women's Boots Black Synthetic Vito,https://www.carvela.com/women/shoes/boots/knee-boots/vito-otk-black-fabric-carvela-5197700609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Vito Over The Knee Boot is crafted from a black microsuede fabric. The toe is slightly rounded and the heel is in a block style.Heel height: 8cmThis product features All Day Long technologyMaterial: FabricStyle number: 5197700609,This Vito Over The Knee Boot is crafted from a black microsuede fabric. The toe is slightly rounded and the heel is in a block style.Heel height: 8cmThis product features All Day Long technologyMaterial: FabricStyle number: 5197700609,179.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/1/5197700609_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658803509,206,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,34,TRUE,TRUE,FALSE
Carvela,5198400609,5198400609,Carvela Women's Boots Black Fabric Vito,https://www.carvela.com/women/shoes/boots/ankle-boots/vito-ankle-black-fabric-carvela-5198400609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Vito Ankle Boot is crafted from a black microsuede fabric. The toe is slightly rounded and the heel is in a block style.Heel height: 8cmThis product features All Day Long technologyMaterial: FabricStyle number: 5198400609,This Vito Ankle Boot is crafted from a black microsuede fabric. The toe is slightly rounded and the heel is in a block style.Heel height: 8cmThis product features All Day Long technologyMaterial: FabricStyle number: 5198400609,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/1/5198400609_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658804100,240,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,25,TRUE,TRUE,FALSE
Carvela Comfort,5200200979,5200200979,Carvela Women's Boots Black Synthetic Flute,https://www.carvela.com/women/shoes/boots/ankle-boots/flute-coin-black-synthetic-carvela-comfort-5200200979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Flute Coin boot arrives in a black leather alternative. There is a small strap around the ankle with gold crystal coin detail.Heel height: 7cmInner side zipperMaterial: SyntheticStyle number: 5200200979,This Flute Coin boot arrives in a black leather alternative. There is a small strap around the ankle with gold crystal coin detail.Heel height: 7cmInner side zipperMaterial: SyntheticStyle number: 5200200979,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/2/5200200979_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658805541,353,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,7,TRUE,TRUE,FALSE
Carvela Comfort,5214605069,5214605069,Carvela Women's Ankle Boot Black Wide Fit Synthetic Crystal Flute,https://www.carvela.com/women/shoes/boots/ankle-boots/flute-shoe-boot-wide-fit-black-combination-fabric-other-carvela-comfort-5214605069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The Wide Fit Flute Boot has a black microsuede upper with all over black crystal embellishment. There is a small tab at the back of the ankle with micro Icon C stud.Heel height: 70mmGunmetal Icon C on the outsoleMaterial: MicrosuedeStyle number: 5214605069,The Wide Fit Flute Boot has a black microsuede upper with all over black crystal embellishment. There is a small tab at the back of the ankle with micro Icon C stud.Heel height: 70mmGunmetal Icon C on the outsoleMaterial: MicrosuedeStyle number: 5214605069,149.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/2/5214605069_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658825075,117,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black Combination,,,61,TRUE,TRUE,FALSE
Carvela,5234900979,5234900979,Carvela Women's Boots Black Synthetic Jackpot,https://www.carvela.com/women/shoes/boots/ankle-boots/jackpot-ankle-wide-fit-black-synthetic-carvela-5234900979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This wide fit edition of the Jackpot Ankle boot is crafted from a black leather alternative. There is a strap around the back of the ankle with a gunmetal round stud embellished with crystals. The heel is in a statement block style.Heel height: 85mmThis product features All Day Long technologyMaterial: Leather alternativeStyle number: 5234900979,This wide fit edition of the Jackpot Ankle boot is crafted from a black leather alternative. There is a strap around the back of the ankle with a gunmetal round stud embellished with crystals. The heel is in a statement block style.Heel height: 85mmThis product features All Day Long technologyMaterial: Leather alternativeStyle number: 5234900979,109.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/2/5234900979_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658848050,250,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Black,,,23,TRUE,TRUE,FALSE
Carvela,5306230209,5306230209,Carvela Women's Knee High Boot Brown Suede Silver Knee,https://www.carvela.com/women/shoes/boots/knee-boots/silver-knee-brown-suede-carvela-5306230209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This Silver Knee High Boot is crafted from a soft brown suede leather. There is a high block heel and simple branded pin stud ion the outer side of the high knee shaft.Heel height: 8cmMaterial: Brown suedeStyle number: 5306230209,This Silver Knee High Boot is crafted from a soft brown suede leather. There is a high block heel and simple branded pin stud ion the outer side of the high knee shaft.Heel height: 8cmMaterial: Brown suedeStyle number: 5306230209,119.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5306230209_40.jpg?v=1&width=800,Women > Shoes > Boots > Knee-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658918005,109,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,65,TRUE,TRUE,FALSE
Carvela,5327530109,5327530109,Carvela Women's Ankle Boot Brown Leather Silver,https://www.carvela.com/women/shoes/boots/ankle-boots/silver-2-ankle-wide-fit-brown-leather-carvela-5327530109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,This wide fit edition of the Silver ankle boot features a dark brown leather upper. The ankle features a gunmetal buckle as well as zip pull.Heel height: 80mmThis style features âAll Day Longâ technologyGolden Icon C stud at the back of the ankleMaterial: LeatherStyle number: 5327530109,This wide fit edition of the Silver ankle boot features a dark brown leather upper. The ankle features a gunmetal buckle as well as zip pull.Heel height: 80mmThis style features âAll Day Longâ technologyGolden Icon C stud at the back of the ankleMaterial: LeatherStyle number: 5327530109,89.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/2000x2000/5/3/5327530109_40.jpg?v=1&width=800,Women > Shoes > Boots > Ankle-boots,WOMENS BOOTS,27/08/2026,,FALSE,5045658961421,196,IN STOCK,,"3 UK, 4 UK, 5 UK, 6 UK, 7 UK, 8 UK, 9 UK",Brown,,,40,TRUE,TRUE,FALSE
