prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault
,gid://shopify/ProductVariant/56741854445948,5020414589064,5020414589064,larina-seq-001,https://stevemadden.co.uk/products/larina-seq-001?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p class=""MsoNormal"">This Larina heel is
crafted from a<b><i> black sequin fabric </i></b>with a box toe topped with a
small bow. There is a fabric strap around the ankle.<o:p></o:p></p>

<ul style=""margin-top:0cm"" type=""disc"">
 <li class=""MsoNormal"">Heel height: 10cm<o:p></o:p>
</li>
 <li class=""MsoNormal"">Material: Fabric<o:p></o:p>
</li>
 <li class=""MsoNormal"">Style number: 6267710609<o:p></o:p>
</li>
</ul>","<p class=""MsoNormal"">This Larina heel is
crafted from a<b><i> black sequin fabric </i></b>with a box toe topped with a
small bow. There is a fabric strap around the ankle.<o:p></o:p></p>

<ul style=""margin-top:0cm"" type=""disc"">
 <li class=""MsoNormal"">Heel height: 10cm<o:p></o:p>
</li>
 <li class=""MsoNormal"">Material: Fabric<o:p></o:p>
</li>
 <li class=""MsoNormal"">Style number: 6267710609<o:p></o:p>
</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6267700609_20.jpg?width=800,,,,,,,487,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56741854773628,5020414589132,5020414589132,larina-seq-1,https://stevemadden.co.uk/products/larina-seq-1?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p class=""MsoNormal"">This Larina heel is
crafted from a<b><i> ivory sequin fabric </i></b>with a box toe topped with a
small bow. There is a fabric strap around the ankle.<o:p></o:p></p>

<ul style=""margin-top:0cm"" type=""disc"">
 <li class=""MsoNormal"">Heel height: 10cm<o:p></o:p>
</li>
 <li class=""MsoNormal"">Material: Fabric<o:p></o:p>
</li>
 <li class=""MsoNormal"">Style number: 6267700609<o:p></o:p>
</li>
</ul>","<p class=""MsoNormal"">This Larina heel is
crafted from a<b><i> ivory sequin fabric </i></b>with a box toe topped with a
small bow. There is a fabric strap around the ankle.<o:p></o:p></p>

<ul style=""margin-top:0cm"" type=""disc"">
 <li class=""MsoNormal"">Heel height: 10cm<o:p></o:p>
</li>
 <li class=""MsoNormal"">Material: Fabric<o:p></o:p>
</li>
 <li class=""MsoNormal"">Style number: 6267700609<o:p></o:p>
</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6267710609_20.jpg?width=800,,,,,,,390,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56790823207292,5020414844675,5020414844675,bougie-black,https://stevemadden.co.uk/products/bougie-black?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Bougie Black is a striking casual sandal crafted from smooth black fabric. Featuring a graceful 100 mm heel, this elegant design is accented with a large, dramatic bow at the back, adding a playful yet sophisticated touch to your outfit.

<ul>
  <li>Heel Height: 100 mm Heel</li>
  <li>Material: Fabric</li>
  <li>Line Number: 6406200609</li>
</ul>","The Bougie Black is a striking casual sandal crafted from smooth black fabric. Featuring a graceful 100 mm heel, this elegant design is accented with a large, dramatic bow at the back, adding a playful yet sophisticated touch to your outfit.

<ul>
  <li>Heel Height: 100 mm Heel</li>
  <li>Material: Fabric</li>
  <li>Line Number: 6406200609</li>
</ul>",140.00,140.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6406200609_20.jpg?width=800,,,,,,,143,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56790833824124,5020414560322,5020414560322,mavis-silver,https://stevemadden.co.uk/products/mavis-silver?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Mavis Silver sneakers shine with a futuristic edge thanks to their metallic silver synthetic upper. Designed with a hidden 50 mm wedge heel, these sneakers combine sporty comfort with a subtle lift. The triple strap fastening adds a modern twist, while the gum sole provides reliable grip. A distinctive charm featuring the brand's initials completes the look, making these sneakers a standout choice for those who love to blend style and practicality.

<ul>
  <li>Heel Height: 50 mm Heel</li>
  <li>Material: Synthetic</li>
  <li>Line Number: 5871263979</li>
</ul>","The Mavis Silver sneakers shine with a futuristic edge thanks to their metallic silver synthetic upper. Designed with a hidden 50 mm wedge heel, these sneakers combine sporty comfort with a subtle lift. The triple strap fastening adds a modern twist, while the gum sole provides reliable grip. A distinctive charm featuring the brand's initials completes the look, making these sneakers a standout choice for those who love to blend style and practicality.

<ul>
  <li>Heel Height: 50 mm Heel</li>
  <li>Material: Synthetic</li>
  <li>Line Number: 5871263979</li>
</ul>",170.00,170.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5871263979_20.jpg?width=800,,,,,,,39,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56790834053500,5020414839992,5020414839992,bougie-white,https://stevemadden.co.uk/products/bougie-white?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into elegance with the Bougie Pink, a stunning addition to the casuals collection. Crafted from soft fabric in a delicate pink shade, this shoe features a graceful 100 mm heel that elevates your look with poise. The standout detail is a large, playful bow at the back, adding a touch of whimsy and charm to your outfit. Perfect for those who appreciate a blend of sophistication and fun in their footwear.

<ul>
  <li>Heel Height: 100 mm Heel</li>
  <li>Material: Fabric</li>
  <li>Line Number: 6406298609</li>
</ul>","Step into elegance with the Bougie Pink, a stunning addition to the casuals collection. Crafted from soft fabric in a delicate pink shade, this shoe features a graceful 100 mm heel that elevates your look with poise. The standout detail is a large, playful bow at the back, adding a touch of whimsy and charm to your outfit. Perfect for those who appreciate a blend of sophistication and fun in their footwear.

<ul>
  <li>Heel Height: 100 mm Heel</li>
  <li>Material: Fabric</li>
  <li>Line Number: 6406298609</li>
</ul>",140.00,140.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6406298609_20.jpg?width=800,,,,,,,57,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56796375187836,5020414823076,5020414823076,larina-white-satin,https://stevemadden.co.uk/products/larina-white-satin?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Larina White Satin is a stunning heel that blends elegance with a playful charm. Crafted from smooth white fabric with a satin finish, it features a delicate bow detail on the front and a graceful ankle wrap ribbon that adds a touch of sophistication. The 100 mm heel height offers a perfect lift, making it ideal for special occasions or elevating everyday looks with a refined flair.

<ul>
  <li>100 mm Heel</li>
  <li>Fabric</li>
  <li>Line number: 5971110609</li>
</ul>","The Larina White Satin is a stunning heel that blends elegance with a playful charm. Crafted from smooth white fabric with a satin finish, it features a delicate bow detail on the front and a graceful ankle wrap ribbon that adds a touch of sophistication. The 100 mm heel height offers a perfect lift, making it ideal for special occasions or elevating everyday looks with a refined flair.

<ul>
  <li>100 mm Heel</li>
  <li>Fabric</li>
  <li>Line number: 5971110609</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5971110609_20.jpg?width=800,,,,,,,41,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56796377940348,5020414807885,5020414807885,larina-black-lace,https://stevemadden.co.uk/products/larina-black-lace?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Larina Black Lace is a stunning casual heel that combines elegance with a touch of playful charm. Crafted from delicate black fabric lace, it features a sophisticated pointed toe adorned with a dainty bow. The ankle wrap adds a graceful finish, perfectly complementing the sleek silhouette of this shoe. With a 100 mm heel, the Larina Black Lace elevates your look while maintaining a refined and feminine appeal.

<ul>
<li>100 mm Heel</li>
<li>Material: Fabric</li>
<li>Line number: 5971100069</li>
</ul>","The Larina Black Lace is a stunning casual heel that combines elegance with a touch of playful charm. Crafted from delicate black fabric lace, it features a sophisticated pointed toe adorned with a dainty bow. The ankle wrap adds a graceful finish, perfectly complementing the sleek silhouette of this shoe. With a 100 mm heel, the Larina Black Lace elevates your look while maintaining a refined and feminine appeal.

<ul>
<li>100 mm Heel</li>
<li>Material: Fabric</li>
<li>Line number: 5971100069</li>
</ul>",150.00,150.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5971100069_20.jpg?width=800,,,,,,,579,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56799125242236,5020414788061,5020414788061,mavis-sand-suede,https://stevemadden.co.uk/products/mavis-sand-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Mavis Sand Suede sneaker combines sporty style with a chic wedge heel for a playful yet sophisticated look. Crafted from soft beige suede with fabric details, this sneaker features three adjustable straps for a secure fit and a distinctive metallic charm that adds a touch of flair. The padded collar and cushioned interior ensure comfort, while the 50 mm wedge heel provides subtle lift without compromising on wearability.

<ul>
<li>Heel Height: 50 mm Heel</li>
<li>Material: Suede</li>
<li>Line Number: 5871249029</li>
</ul>","The Mavis Sand Suede sneaker combines sporty style with a chic wedge heel for a playful yet sophisticated look. Crafted from soft beige suede with fabric details, this sneaker features three adjustable straps for a secure fit and a distinctive metallic charm that adds a touch of flair. The padded collar and cushioned interior ensure comfort, while the 50 mm wedge heel provides subtle lift without compromising on wearability.

<ul>
<li>Heel Height: 50 mm Heel</li>
<li>Material: Suede</li>
<li>Line Number: 5871249029</li>
</ul>",170.00,170.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5871249029_20.jpg?width=800,,,,,,,76,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56801450525052,5020413907173,5020413907173,mavis-brown-suede,https://stevemadden.co.uk/products/mavis-brown-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into timeless elegance with the MAVIS 205, a stylish addition to your collection. Crafted from soft brown suede, this shoe combines classic charm with luxurious texture. Its refined silhouette and rich colour make it a versatile choice for various occasions.<ul>
<li>Material: Suede</li>
<li>Line Number: 5871230209</li>
</ul>","Step into timeless elegance with the MAVIS 205, a stylish addition to your collection. Crafted from soft brown suede, this shoe combines classic charm with luxurious texture. Its refined silhouette and rich colour make it a versatile choice for various occasions.<ul>
<li>Material: Suede</li>
<li>Line Number: 5871230209</li>
</ul>",170.00,170.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5871230209_20.jpg?width=800,,,,,,,43,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56954554155388,5020414841612,5020414841612,bougie-champagne,https://stevemadden.co.uk/products/bougie-champagne?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Bougie Champagne is a stylish addition to the Casuals collection, boasting a sleek synthetic material in a shimmering champagne colour that catches the light beautifully. This design features a striking 100 mm heel, perfect for adding height with elegance and a modern touch.

<ul>
  <li>Heel Height: 100 mm Heel</li>
  <li>Material: Synthetic</li>
  <li>Line Number: 6408214979</li>
</ul>","The Bougie Champagne is a stylish addition to the Casuals collection, boasting a sleek synthetic material in a shimmering champagne colour that catches the light beautifully. This design features a striking 100 mm heel, perfect for adding height with elegance and a modern touch.

<ul>
  <li>Heel Height: 100 mm Heel</li>
  <li>Material: Synthetic</li>
  <li>Line Number: 6408214979</li>
</ul>",160.00,160.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6408214979_20.jpg?width=800,,,,,,,24,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/56962294841724,5020414687715,5020414687715,riggs-black-suede,https://stevemadden.co.uk/products/riggs-black-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Riggs Black Suede high leg boots offer a sleek and sophisticated look with their rich black suede material. Crafted from cow suede, these boots combine durability with a soft, luxurious feel. The 45 mm heel provides a comfortable lift, making them perfect for adding a touch of elegance to any outfit.

<ul>
  <li>45 mm Heel</li>
  <li>Material: Suede</li>
  <li>Line Number: 5719800209</li>
</ul>","The Riggs Black Suede high leg boots offer a sleek and sophisticated look with their rich black suede material. Crafted from cow suede, these boots combine durability with a soft, luxurious feel. The 45 mm heel provides a comfortable lift, making them perfect for adding a touch of elegance to any outfit.

<ul>
  <li>45 mm Heel</li>
  <li>Material: Suede</li>
  <li>Line Number: 5719800209</li>
</ul>",190.00,190.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5719800209_20.jpg?width=800,,,,,,,111,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57086748819836,5020414906472,5020414906472,davina-tortoise,https://stevemadden.co.uk/products/davina-tortoise?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"<p>Step out in style with the Davina Tortoise, a sleek casual mule that brings a touch of sophistication to any outfit. Crafted from smooth synthetic material in a versatile tan shade, this shoe features a striking 120 mm heel that adds height and elegance. The minimalist design with a single wide strap ensures comfort while making a chic statement.</p><p ncwce=""true"" style=""box-sizing: inherit; margin: 0px; -webkit-tap-highlight-color: transparent; text-decoration-line: inherit; vertical-align: inherit; -webkit-font-smoothing: antialiased; color: rgb(0, 0, 0); font-family: arimoregular, sans-serif; font-size: 16px;""><!-- x-tinymce/html -->
</p><ul>
<li>Heel Height: 120 mm Heel</li>
<li>Material: Synthetic</li>
<li>Line Number: 6339639979</li>
</ul>","<p>Step out in style with the Davina Tortoise, a sleek casual mule that brings a touch of sophistication to any outfit. Crafted from smooth synthetic material in a versatile tan shade, this shoe features a striking 120 mm heel that adds height and elegance. The minimalist design with a single wide strap ensures comfort while making a chic statement.</p><p ncwce=""true"" style=""box-sizing: inherit; margin: 0px; -webkit-tap-highlight-color: transparent; text-decoration-line: inherit; vertical-align: inherit; -webkit-font-smoothing: antialiased; color: rgb(0, 0, 0); font-family: arimoregular, sans-serif; font-size: 16px;""><!-- x-tinymce/html -->
</p><ul>
<li>Heel Height: 120 mm Heel</li>
<li>Material: Synthetic</li>
<li>Line Number: 6339639979</li>
</ul>",130.00,130.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6339639979_20.jpg?width=800,,,,,,,28,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57086779556220,5020415133822,5020415133822,mavis-wine,https://stevemadden.co.uk/products/mavis-wine?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Mavis Wine sneaker combines sporty charm with a stylish twist, featuring a rich wine-coloured synthetic upper with a glossy finish. This high-top design is accented with multiple velcro straps for a secure fit and a playful touch. The sneaker’s hidden wedge heel adds a subtle lift, blending comfort and fashion effortlessly.

<ul>
<li>Heel Height: 50 mm Heel</li>
<li>Material: Synthetic</li>
<li>Line Number: 6518054979</li>
</ul>","The Mavis Wine sneaker combines sporty charm with a stylish twist, featuring a rich wine-coloured synthetic upper with a glossy finish. This high-top design is accented with multiple velcro straps for a secure fit and a playful touch. The sneaker’s hidden wedge heel adds a subtle lift, blending comfort and fashion effortlessly.

<ul>
<li>Heel Height: 50 mm Heel</li>
<li>Material: Synthetic</li>
<li>Line Number: 6518054979</li>
</ul>",170.00,170.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/6518054979_20.jpg?width=800,,,,,,,38,,,,,,,,TRUE,TRUE
,gid://shopify/ProductVariant/57086783095164,5020415122147,5020415122147,mavis-pink-suede,https://stevemadden.co.uk/products/mavis-pink-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The Mavis Pink Suede sneakers combine playful style with a comfortable wedge heel design. Crafted from soft suede fabric in a charming pink hue, these sneakers feature three adjustable straps for a secure fit and a padded ankle collar for extra comfort. The unique cut-out detailing adds a modern twist to the classic silhouette, making them a standout choice for casual wear with a touch of elegance.

<ul>
<li>50 mm Heel</li>
<li>Suede</li>
<li>Line number: 5871298029</li>
</ul>","The Mavis Pink Suede sneakers combine playful style with a comfortable wedge heel design. Crafted from soft suede fabric in a charming pink hue, these sneakers feature three adjustable straps for a secure fit and a padded ankle collar for extra comfort. The unique cut-out detailing adds a modern twist to the classic silhouette, making them a standout choice for casual wear with a touch of elegance.

<ul>
<li>50 mm Heel</li>
<li>Suede</li>
<li>Line number: 5871298029</li>
</ul>",170.00,170.00,https://cdn.shopify.com/s/files/1/0083/3903/0082/files/5871298029_20.jpg?width=800,,,,,,,93,,,,,,,,TRUE,TRUE
