id,item_group_id,title,link,image_link,price,sale_price,availability,isactive,isdefault
5063056937381,JKPVJT36,Hawes & Curtis Tailored Fit Navy 1913 Suit Jacket,http://www.hawesandcurtis.com/tailored-fit-navy-1913-suit-jacket-jkpvjt36-g01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVJT36-G01-215654-1400px-1820px.jpg,609.00 USD,,in stock,TRUE,TRUE
5063755053207,TRPRKT19,Hawes & Curtis Tailored Fit Navy Linen Suit Pants,http://www.hawesandcurtis.com/tailored-fit-navy-suit-trousers-trprkt19-g01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPRKT19-G01-212257-1400px-1820px.jpg,190.00 USD,,in stock,TRUE,TRUE
JKPRKT19-G01V,JKPRKT192P,Hawes & Curtis Tailored Fit Navy Linen Suit,http://www.hawesandcurtis.com/tailored-fit-navy-suit-jkprkt192p-g01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRKT192P-G01V-212270-1400px-1820px.jpg,569.00 USD,,in stock,TRUE,TRUE
5063755053696,JKPRKT48,Hawes & Curtis Tailored Fit Navy Linen Suit Jacket,http://www.hawesandcurtis.com/tailored-fit-navy-suit-jacket1-jkprkt48-g01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRKT48-G01-211835-1400px-1820px.jpg,379.00 USD,,in stock,TRUE,TRUE
5063755259999,TRPRAA98,Hawes & Curtis Tailored Fit Black Dinner Pants With Side Adjusters,http://www.hawesandcurtis.com/tailored-fit-black-dinner-pants-with-side-adjusters-trpraa98-a01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPRAA98-A01-217000-1400px-1820px.jpg,260.00 USD,,in stock,TRUE,TRUE
5054907599162,JKPLTA23,Hawes & Curtis Tailored Fit Royal Blue Herringbone 1913 Linen Suit Jacket,http://www.hawesandcurtis.com/mens-royal-blue-herringbone-linen-tailored-fit-italian-suit-jacket-1913-collection-jkplta23-b52,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLTA23-B52-204715-1400px-1820px.jpg,529.00 USD,139.00 USD,in stock,TRUE,TRUE
5063056942842,TRPVJT36,Hawes & Curtis Tailored Fit Navy 1913 Suit Trousers,http://www.hawesandcurtis.com/tailored-fit-navy-1913-suit-trousers-trpvjt36-g01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPVJT36-G01-215661-1400px-1820px.jpg,320.00 USD,,in stock,TRUE,TRUE
5059090835905,TRPLAA99,Hawes & Curtis Tailored Fit Black 1913 Morning Suit Pants,http://www.hawesandcurtis.com/black-italian-wool-morning-suit-pants-1913-collection-trplaa99-a01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPLAA99-A01-161021-1400px-1820px.jpg,390.00 USD,300.00 USD,in stock,TRUE,TRUE
5063056900095,TRPRAA71,Hawes & Curtis Tailored Fit Navy Sharkskin Suit Pants,http://www.hawesandcurtis.com/navy-sharkskin-wool-tailored-fit-suit-trousers-trpraa71-g01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPRAA71-G01-209094-1400px-1820px.jpg,200.00 USD,,in stock,TRUE,TRUE
JKPRAA71-G01V,JKPRAA712P,Hawes & Curtis Tailored Fit Navy Sharkskin Suit,http://www.hawesandcurtis.com/navy-sharkskin-wool-tailored-fit-suit-jkpraa712p-g01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRAA712P-G01V-209096-1400px-1820px.jpg,599.00 USD,,in stock,TRUE,TRUE
5063755057977,TRPRKT59,Hawes & Curtis Tailored Fit Brown Linen Suit Pants,http://www.hawesandcurtis.com/tailored-fit-brown-suit-pants-trprkt59-c01,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPRKT59-C01-212178-1400px-1820px.jpg,190.00 USD,,in stock,TRUE,TRUE
JKPRKT59-C01V,JKPRKT592P,Hawes & Curtis Tailored Fit Brown Linen Suit,http://www.hawesandcurtis.com/tailored-fit-brown-suit-jkprkt592p-c01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRKT592P-C01V-212168-1400px-1820px.jpg,569.00 USD,,in stock,TRUE,TRUE
TRPRKT68-F42V,JKPRKT683P,Hawes & Curtis Tailored Fit Light Grey Linen Suit,http://www.hawesandcurtis.com/tailored-fit-light-grey-suit1-jkprkt683p-f42v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRKT683P-F42V-214280-1400px-1820px.jpg,749.00 USD,,in stock,TRUE,TRUE
5063056792140,TRPLMA64,Hawes & Curtis Tailored Fit Stone 1913 Linen Pants,http://www.hawesandcurtis.com/stone-cotton-linen-tailored-trousers-1913-collection-trplma64-h72,https://handcmediastorage.blob.core.windows.net/productimages/TR/TRPLMA64-H72-201749-1400px-1820px.jpg,280.00 USD,70.00 USD,in stock,TRUE,TRUE
JKPRKT65-H68V,JKPRKT652P,Hawes & Curtis Tailored Fit Cream White Herringbone Linen Suit,http://www.hawesandcurtis.com/tailored-fit-cream-herringbone-linen-suit-jkprkt652p-h68v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRKT652P-H68V-216605-1400px-1820px.jpg,569.00 USD,,in stock,TRUE,TRUE
JKPRKT68-F42V,JKPRKT682P,Hawes & Curtis Tailored Fit Light Grey Linen Suit,http://www.hawesandcurtis.com/tailored-fit-light-grey-suit-jkprkt682p-f42v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRKT682P-F42V-216597-1400px-1820px.jpg,569.00 USD,,in stock,TRUE,TRUE
5063056146011,JKPLEA24,Hawes & Curtis Tailored Fit Navy Herringbone 1913 Linen Suit Jacket,http://www.hawesandcurtis.com/navy-herringbone-tailored-linen-italian-suit-jacket-1913-collection-jkplea24-g01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLEA24-G01-204694-1400px-1820px.jpg,529.00 USD,139.00 USD,in stock,TRUE,TRUE
JKPLAA00-A01V,JKPLAA003P,Hawes & Curtis Tailored Fit Black & Grey Morning Suit,http://www.hawesandcurtis.com/mens-black-and-grey-italian-wool-3-piece-morning-suit-1913-collection-jkplaa003p-a01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLAA003P-A01V-214005-1400px-1820px.jpg,1319.00 USD,1029.00 USD,in stock,TRUE,TRUE
5054907915580,WCPLTA23,Hawes & Curtis Tailored Fit Light Blue Herringbone 1913 Linen Vest,http://www.hawesandcurtis.com/light-blue-linen-herringbone-tailored-fit-italian-waistcoat-1913-collection-wcplta23-b40,https://handcmediastorage.blob.core.windows.net/productimages/WC/WCPLTA23-B40-203238-1400px-1820px.jpg,180.00 USD,40.00 USD,in stock,TRUE,TRUE
5063056899634,JKPRAA54,Hawes & Curtis Tailored Fit Navy Herringbone Slim Suit Jacket,http://www.hawesandcurtis.com/navy-herringbone-wool-tailored-fit-suit-jacket-jkpraa54-g01,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPRAA54-G01-208874-1400px-1820px.jpg,419.00 USD,,in stock,TRUE,TRUE
JKSVJT29-G01V,JKSVJT292P,Hawes & Curtis Tailored Fit Navy Chalk Stripe 1913 Suit,http://www.hawesandcurtis.com/tailored-fit-navy-chalk-stripe-1913-suit-jksvjt292p-g01v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKSVJT292P-G01V-208576-1400px-1820px.jpg,879.00 USD,,in stock,TRUE,TRUE
JKPVKT03-E50V,JKPVKT032P,Hawes & Curtis Tailored Fit Olive 1913 Suit,http://www.hawesandcurtis.com/tailored-fit-olive-1913-suit1-jkpvkt032p-e50v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPVKT032P-E50V-216699-1400px-1820px.jpg,879.00 USD,,in stock,TRUE,TRUE
5063056943627,COPLJT26,Hawes & Curtis Tailored Fit Wine Twill 1913 Blazer,http://www.hawesandcurtis.com/wine-twill-1913-blazer-copljt26-l30,https://handcmediastorage.blob.core.windows.net/productimages/CO/COPLJT26-L30-206726-1400px-1820px.jpg,599.00 USD,349.00 USD,in stock,TRUE,TRUE
JKSRAA72-B34V,JKSRAA722P,Hawes & Curtis Tailored Fit Dark Blue Pinstripe Suit,http://www.hawesandcurtis.com/dark-blue-pinstripe-wool-tailored-fit-suit-jksraa722p-b34v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKSRAA722P-B34V-209711-1400px-1820px.jpg,639.00 USD,,in stock,TRUE,TRUE
5063056799033,WCPLAA18,Hawes & Curtis Tailored Fit  Navy Birdseye 1913 Waistcoat,http://www.hawesandcurtis.com/tailored-fit-navy-birdseye-1913-waistcoat-wcplaa18-g01,https://handcmediastorage.blob.core.windows.net/productimages/WC/WCPLAA18-G01-216946-1400px-1820px.jpg,260.00 USD,,in stock,TRUE,TRUE
5063056441680,CFPFG010,Hawes & Curtis White Tailored Shirt - Short Sleeve & Chest Pocket,http://www.hawesandcurtis.com/white-tailored-shirt-short-sleeve-and-chest-pocket-cfpfg010-n01,https://handcmediastorage.blob.core.windows.net/productimages/CF/CFPFG010-N01-183708-1400px-1820px.jpg,109.00 USD,45.00 USD,in stock,TRUE,TRUE
JKPLAA01-F30V,JKPLAA012P,Hawes & Curtis Tailored Fit Charcoal 1913 Morning Suit,http://www.hawesandcurtis.com/mens-charcoal-italian-wool-morning-suit-1913-collection-jkplaa012p-f30v,https://handcmediastorage.blob.core.windows.net/productimages/JK/JKPLAA012P-F30V-215126-1400px-1820px.jpg,1059.00 USD,829.00 USD,in stock,TRUE,TRUE
